uri,name,labels
t856877916,T856877916,Company
http://www.wikidata.org/entity/Q215901,Jvc,Company
http://www.wikidata.org/entity/Q6718457,Mti Home Video,Company
http://www.wikidata.org/entity/Q610241,Fpt Group,Company
http://www.wikidata.org/entity/Q1148711,Paramount Vantage,Company
http://www.wikidata.org/entity/Q1370297,Screen Gems,Company
http://www.wikidata.org/entity/Q8073,Arte,Company
http://www.wikidata.org/entity/Q1891982,Nordisk Film,Company
http://www.wikidata.org/entity/Q6047285,Intermedia,Company
http://www.wikidata.org/entity/Q28044838,Mill Film,Company
http://www.wikidata.org/entity/Q28044841,C & L,Company
http://www.wikidata.org/entity/Q28044843,Dawliz,Company
http://www.wikidata.org/entity/Q130171,World Championship Wrestling,Company
http://www.wikidata.org/entity/Q2406051,Tollin/Robbins Productions,Company
http://www.wikidata.org/entity/Q18180858,Q18180858,Company
http://www.wikidata.org/entity/Q7752106,The Montecito Picture Company,Company
http://www.wikidata.org/entity/Q207460,American Film Institute,Company
http://www.wikidata.org/entity/Q750438,Astral Media,Company
http://www.wikidata.org/entity/Q2079232,Saturn Films,Company
http://www.wikidata.org/entity/Q1538543,State Committee For Cinematography,Company
http://www.wikidata.org/entity/Q5306255,Dreamworks Classics,Company
http://www.wikidata.org/entity/Q6167312,Jay Ward Productions,Company
http://www.wikidata.org/entity/Q8000558,Wildbrain,Company
http://www.wikidata.org/entity/Q24991641,Junction Entertainment,Company
http://www.wikidata.org/entity/Q477943,Bad Hat Harry Productions,Company
http://www.wikidata.org/entity/Q2405352,Imagemovers,Company
http://www.wikidata.org/entity/Q2873244,Avala Film,Company
http://www.wikidata.org/entity/Q6070740,Irish Film Board,Company
http://www.wikidata.org/entity/Q157394,Fantasy Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q188473,Action Film,Category|Genre
http://www.wikidata.org/entity/Q319221,Adventure Film,Category|Genre
http://www.wikidata.org/entity/Q468478,Space Opera,Category|Genre
http://www.wikidata.org/entity/Q471839,Science Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q130232,Drama Film,Category|Genre
http://www.wikidata.org/entity/Q2484376,Thriller Film,Category|Genre
http://www.wikidata.org/entity/Q7444356,Gangster Film,Category|Genre
http://www.wikidata.org/entity/Q52162262,Film Based On Literature,Category|Genre
http://www.wikidata.org/entity/Q20656232,Science Fiction Action Film,Category|Genre
http://www.wikidata.org/entity/Q369747,War Film,Category|Genre
http://www.wikidata.org/entity/Q645928,Biographical Film,Category|Genre
http://www.wikidata.org/entity/Q663106,Buddy Film,Category|Genre
http://www.wikidata.org/entity/Q200092,Horror Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q590103,Psychological Thriller,Category|Genre
http://www.wikidata.org/entity/Q604725,Psychological Horror,Category|Genre
http://www.wikidata.org/entity/Q959790,Crime Film,Category|Genre
http://www.wikidata.org/entity/Q20442589,LGBT-Related Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q586250,Prison Film,Category|Genre
http://www.wikidata.org/entity/Q174526,Cyberpunk,Category|Genre
http://www.wikidata.org/entity/Q1341051,Post-Apocalyptic Film,Category|Genre
http://www.wikidata.org/entity/Q3990883,Action Thriller,Category|Genre
http://www.wikidata.org/entity/Q20443008,Dystopian Film,Category|Genre
http://www.wikidata.org/entity/Q157443,Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q192881,Tragicomedy,Category|Genre
http://www.wikidata.org/entity/Q860626,Romantic Comedy,Category|Genre
http://www.wikidata.org/entity/Q2975633,Coming-Of-Age Story,Category|Subject|Genre
http://www.wikidata.org/entity/Q7168625,Historical Period Drama,Category|Genre
http://www.wikidata.org/entity/Q21401869,Flashback Film,Category|Genre
http://www.wikidata.org/entity/Q182015,Thriller,Category|Genre
http://www.wikidata.org/entity/Q21010853,Drama,Category|Genre
http://www.wikidata.org/entity/Q22981906,Treasure Hunt Film,Category|Genre
http://www.wikidata.org/entity/Q859369,Comedy-Drama,Category|Genre
http://www.wikidata.org/entity/Q186424,Detective Fiction,Category|Genre
http://www.wikidata.org/entity/Q496523,Heist Film,Category|Genre
http://www.wikidata.org/entity/Q1200678,Mystery Film,Category|Genre
http://www.wikidata.org/entity/Q2421031,Neo-Noir,Category|Genre
http://www.wikidata.org/entity/Q1146335,Teen Film,Category|Genre
http://www.wikidata.org/entity/Q2973181,Speculative Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q5778924,Black Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q846544,Disaster Film,Category|Genre
http://www.wikidata.org/entity/Q2447078,Alien Invasion,Category|Subject|Genre
http://www.wikidata.org/entity/Q4984974,Buddy Cop,Category|Genre
http://www.wikidata.org/entity/Q622370,Docudrama,Category|Genre
http://www.wikidata.org/entity/Q15898171,Survival Film,Category|Genre
http://www.wikidata.org/entity/Q17013749,Historical Film,Category|Genre
http://www.wikidata.org/entity/Q1535153,Superhero Film,Category|Genre
http://www.wikidata.org/entity/Q1433443,Peplum Film Genre,Category|Genre
http://www.wikidata.org/entity/Q1919632,Melodrama,Category|Genre
http://www.wikidata.org/entity/Q2297927,Spy Film,Category|Genre
http://www.wikidata.org/entity/Q842256,Musical Film,Category|Genre
http://www.wikidata.org/entity/Q28968511,Traditionally Animated Film,Category|Genre
http://www.wikidata.org/entity/Q172980,Western Film,Category|Genre
http://www.wikidata.org/entity/Q19367312,Crime Thriller,Category|Genre
http://www.wikidata.org/entity/Q2143665,Children's Film,Category|Genre
http://www.wikidata.org/entity/Q191489,Melodrama,Category|Genre
http://www.wikidata.org/entity/Q1054574,Romance Film,Category|Genre
http://www.wikidata.org/entity/Q1786567,Medical Drama,Category|Genre
http://www.wikidata.org/entity/Q1342372,Monster Film,Category|Genre
http://www.wikidata.org/entity/Q180774,Dystopia,Category|Genre
http://www.wikidata.org/entity/Q185867,Film Noir,Category|Genre
http://www.wikidata.org/entity/Q1894374,Tech Noir,Category|Genre
http://www.wikidata.org/entity/Q222639,Swashbuckler Film,Category|Genre
http://www.wikidata.org/entity/Q2678111,Action Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q542475,Costume Drama,Category|Genre
http://www.wikidata.org/entity/Q622548,Parody Film,Category|Genre
http://www.wikidata.org/entity/Q10654943,Knight Film,Category|Genre
http://www.wikidata.org/entity/Q28026639,Christmas Film,Category|Genre
http://www.wikidata.org/entity/Q858330,Romance Novel,Category|Genre
http://www.wikidata.org/entity/Q11366,Alternative Rock,Category|Genre
http://www.wikidata.org/entity/Q248583,Screwball Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q169672,Samurai Cinema,Category|Genre
http://www.wikidata.org/entity/Q1033891,Martial Arts Film,Category|Genre
http://www.wikidata.org/entity/Q1776156,Girls With Guns,Category|Genre
http://www.wikidata.org/entity/Q2642760,Vigilante Film,Category|Genre
http://www.wikidata.org/entity/Q15858553,Wuxia Film,Category|Genre
http://www.wikidata.org/entity/Q2254193,Rape And Revenge Film,Category|Genre
http://www.wikidata.org/entity/Q202866,Animated Film,Category|Genre
http://www.wikidata.org/entity/Q5151497,Comedy Of Remarriage,Category|Genre
http://www.wikidata.org/entity/Q224700,Comedy Horror,Category|Genre
http://www.wikidata.org/entity/Q1361932,Family Film,Category|Genre
http://www.wikidata.org/entity/Q622291,Political Thriller,Category|Genre
http://www.wikidata.org/entity/Q66948581,Ghost Film,Category|Genre
http://www.wikidata.org/entity/Q652256,Epic Film,Category|Genre
http://www.wikidata.org/entity/Q66914288,Space Adventure Film,Category|Genre
http://www.wikidata.org/entity/Q2137852,Vampire Film,Category|Genre
http://www.wikidata.org/entity/Q21192427,Fictional Crossover,Category|Genre
http://www.wikidata.org/entity/Q3745430,Satirical Film,Category|Genre
http://www.wikidata.org/entity/Q761469,Comic Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q4686573,Adventure Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q580850,Techno-Thriller,Category|Genre
http://www.wikidata.org/entity/Q7210294,Political Drama,Category|Genre
http://www.wikidata.org/entity/Q24925,Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q904447,Military Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q25110269,Live-Action/Animated Film,Category|Genre
http://www.wikidata.org/entity/Q7311396,Religious Satire,Category|Genre
http://www.wikidata.org/entity/Q599558,Erotic Film,Category|Genre
http://www.wikidata.org/entity/Q853630,Slasher Film,Category|Genre
http://www.wikidata.org/entity/Q1615638,Submarine Film,Category|Genre
http://www.wikidata.org/entity/Q643873,Legal Drama,Category|Genre
http://www.wikidata.org/entity/Q15637301,Fantasy Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q53911753,Isekai,Category|Genre
http://www.wikidata.org/entity/Q224989,Alternate History,Category|Genre
http://www.wikidata.org/entity/Q3272147,Found Footage,Category|Genre
http://www.wikidata.org/entity/Q624771,Slapstick,Category|Genre
http://www.wikidata.org/entity/Q3072039,Trial Film,Category|Genre
http://www.wikidata.org/entity/Q1788980,Crime-Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q5897543,Hood Film,Category|Genre
http://www.wikidata.org/entity/Q12912091,Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q5442753,Female Buddy Film,Category|Genre
http://www.wikidata.org/entity/Q883179,Blaxploitation,Category|Genre
http://www.wikidata.org/entity/Q628165,Road Movie,Category|Genre
http://www.wikidata.org/entity/Q212781,Spaghetti Western,Category|Genre
http://www.wikidata.org/entity/Q459435,Mockumentary,Category|Genre
http://www.wikidata.org/entity/Q1339864,Sports Film,Category|Genre
http://www.wikidata.org/entity/Q2439025,Erotic Thriller,Category|Genre
http://www.wikidata.org/entity/Q21209409,Huis Clos,Category|Genre
http://www.wikidata.org/entity/Q3072049,Zombie Film,Category|Genre
http://www.wikidata.org/entity/Q2743,Musical,Category|Genre
http://www.wikidata.org/entity/Q132311,Fantasy,Category|Genre
http://www.wikidata.org/entity/Q2490520,Legal Thriller,Category|Genre
http://www.wikidata.org/entity/Q5769663,Gothic Horror Film,Category|Genre
http://www.wikidata.org/entity/Q16950433,Comedy Thriller,Category|Genre
http://www.wikidata.org/entity/Q1257444,Film Adaptation,Category|Genre
http://www.wikidata.org/entity/Q219557,Cult Film,Category|Genre
http://www.wikidata.org/entity/Q2991560,Sex Comedy,Category|Genre
http://www.wikidata.org/entity/Q93204,Documentary Film,Category|Genre
http://www.wikidata.org/entity/Q3072043,Dance Film,Category|Genre
http://www.wikidata.org/entity/Q9503,Suspense,Category|Genre
http://www.wikidata.org/entity/Q20650540,Anime Film,Category|Genre
http://www.wikidata.org/entity/Q217199,Soundtrack,Category|Genre
http://www.wikidata.org/entity/Q63860397,Steampunk Film,Category|Genre
http://www.wikidata.org/entity/Q197949,Post-Apocalyptic Fiction,Category|Genre
http://www.wikidata.org/entity/Q1747837,Zombie Comedy,Category|Genre
http://www.wikidata.org/entity/Q7749,Rock And Roll,Category|Genre
http://www.wikidata.org/entity/Q45981,Rhythm And Blues,Category|Genre
http://www.wikidata.org/entity/Q492264,Film Score,Category|Genre
http://www.wikidata.org/entity/Q4774498,Anti-War Film,Category|Genre
http://www.wikidata.org/entity/Q4235011,Space Western,Category|Genre
http://www.wikidata.org/entity/Q16861950,Mysticism,Category|Genre
http://www.wikidata.org/entity/Q20656352,Alternate History Film,Category|Genre
http://www.wikidata.org/entity/Q181001,Erotica,Category|Genre
http://www.wikidata.org/entity/Q4184,Autobiography,Category|Genre
http://www.wikidata.org/entity/Q28968258,Computer-Animated Film,Category|Genre
http://www.wikidata.org/entity/Q2973201,Political Cinema,Category|Genre
http://www.wikidata.org/entity/Q1107,Anime,Category|Genre
http://www.wikidata.org/entity/Q15637299,Drama Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q455315,Compilation Film,Category|Genre
http://www.wikidata.org/entity/Q1538137,Gore,Category|Genre
http://www.wikidata.org/entity/Q909586,Splatter Film,Category|Genre
http://www.wikidata.org/entity/Q5258881,Werewolf Film,Category|Genre
http://www.wikidata.org/entity/Q2292320,Sexploitation Film,Category|Genre
http://www.wikidata.org/entity/Q1135802,Art Film,Category|Genre
http://www.wikidata.org/entity/Q1065444,Kaiju,Category|Genre
http://www.wikidata.org/entity/Q21590660,Western,Category|Genre
http://www.wikidata.org/entity/Q326439,High Fantasy,Category|Genre
http://www.wikidata.org/entity/Q1999690,Sword And Sorcery,Category|Genre
http://www.wikidata.org/entity/Q1723850,Cannibal Film,Category|Genre
http://www.wikidata.org/entity/Q13717554,Film Adaptations Of Uncle Tom's Cabin,Category|Genre
http://www.wikidata.org/entity/Q226730,Silent Film,Category|Genre
http://www.wikidata.org/entity/Q2118696,Puppetoon Animation,Category|Genre
http://www.wikidata.org/entity/Q1957385,Cinematic Fairy Tale,Category|Genre
http://www.wikidata.org/entity/Q1077883,Biopunk,Category|Genre
http://www.wikidata.org/entity/Q47009776,Apocalyptic Film,Category|Genre
http://www.wikidata.org/entity/Q457832,Stoner Film,Category|Genre
http://www.wikidata.org/entity/Q4292083,Mecha,Category|Genre
http://www.wikidata.org/entity/Q15637310,Romance Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q15712918,Adventure Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q1067324,Exploitation Film,Category|Genre
http://www.wikidata.org/entity/Q31235,Remake,Category|Genre
http://www.wikidata.org/entity/Q754803,Wuxia,Category|Genre
http://www.wikidata.org/entity/Q23916,Adventure Game,Category|Genre
http://www.wikidata.org/entity/Q7225114,Political Satire,Category|Genre
http://www.wikidata.org/entity/Q7645884,Surf Film,Category|Genre
http://www.wikidata.org/entity/Q336059,Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q491158,Revisionist Western,Category|Genre
http://www.wikidata.org/entity/Q4674071,Acid Western,Category|Genre
http://www.wikidata.org/entity/Q2376899,Dieselpunk,Category|Genre
http://www.wikidata.org/entity/Q1760864,Nature Documentary,Category|Genre
http://www.wikidata.org/entity/Q1150666,World Cinema,Category|Genre
http://www.wikidata.org/entity/Q3072042,Kung Fu Film,Category|Genre
http://www.wikidata.org/entity/Q63214877,Psychological Drama Film,Category|Genre
http://www.wikidata.org/entity/Q1782964,Science Fiction Comic,Category|Genre
http://www.wikidata.org/entity/Q1935609,Propaganda Film,Category|Genre
http://www.wikidata.org/entity/Q2584671,Japanese Horror,Category|Genre
http://www.wikidata.org/entity/Q1366112,Television Drama,Category|Genre
http://www.wikidata.org/entity/Q147516,Magic Realism,Category|Genre
http://www.wikidata.org/entity/Q192239,Historical Novel,Category|Genre
http://www.wikidata.org/entity/Q783459,KüNstlerroman,Category|Genre
http://www.wikidata.org/entity/Q1312571,Developmental Novel,Category|Genre
http://www.wikidata.org/entity/Q10992055,Speculative Fiction Novel,Category|Genre
http://www.wikidata.org/entity/Q20667180,Horror Novel,Category|Genre
http://www.wikidata.org/entity/Q623787,Bad Movie,Category|Genre
http://www.wikidata.org/entity/Q8812380,Pseudo-Documentary,Category|Genre
http://www.wikidata.org/entity/Q1401416,Computer Animation,Category|Genre
http://www.wikidata.org/entity/Q1117103,Z Movie,Category|Genre
http://www.wikidata.org/entity/Q145806,Stand-Up Comedy,Category|Genre
http://www.wikidata.org/entity/Q83440,Country Music,Category|Genre
http://www.wikidata.org/entity/Q430525,Concert Film,Category|Genre
http://www.wikidata.org/entity/Q517386,Live Action,Category|Genre
http://www.wikidata.org/entity/Q12767035,Horror Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q187760,New Wave,Category|Genre
